mean_test_accuracy,mean_test_precision,mean_test_recall,mean_test_f1_score,mean_test_log_loss,params
0.7721656976744186,0.6140406661239994,0.17330685882991617,0.2693179435101017,-7.869139427066265,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}"
0.7668362403100776,0.5658160865047881,0.1753006269102916,0.2674446138959268,-8.053217012101719,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}"
0.7695009689922481,0.5907344632768362,0.17231406495177326,0.2662769144607755,-7.961177832182135,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}"
0.7738614341085271,0.6356843695441757,0.16783124735069047,0.2645269653927209,-7.810568344282287,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 45, 'KNN__weights': 'distance'}"
0.7727713178294574,0.6245909297719622,0.16732927291792157,0.2635254733385837,-7.848220401493241,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}"
0.7685319767441859,0.5873091889925828,0.16982278443358692,0.26268117589610346,-7.994645929317744,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}"
0.7708333333333334,0.6113389152952563,0.16384594218741866,0.257844440714006,-7.915156886315849,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}"
0.774345930232558,0.648182722108804,0.1613576363325376,0.2573331242785989,-7.7938327945322925,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 50, 'KNN__weights': 'distance'}"
0.7728924418604651,0.6322272244075897,0.1603559184644788,0.2553531458896294,-7.844035472913256,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 45, 'KNN__weights': 'distance'}"
0.7702277131782945,0.6096248826036957,0.1618529177728696,0.2548814781206782,-7.936074362281448,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}"
0.766109496124031,0.5712828036732304,0.16285463564092842,0.252274251352367,-8.078316026881065,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}"
0.7678052325581396,0.5838053614336477,0.1613568926667113,0.2520239999974709,-8.0197457189008,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}"
0.7697432170542635,0.6076430770245834,0.15737158750343946,0.2490272846400573,-7.952807781321236,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 45, 'KNN__weights': 'distance'}"
0.772407945736434,0.6379360009078833,0.1518907703634295,0.24457638676167548,-7.860768117149333,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 50, 'KNN__weights': 'distance'}"
0.7714389534883721,0.6278925775368864,0.1523912574645457,0.24446091886176946,-7.894236795387723,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 50, 'KNN__weights': 'distance'}"
0.7711967054263565,0.6298414250027152,0.1508957454878076,0.24209218469614802,-7.9026036501833135,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 35, 'KNN__weights': 'uniform'}"
0.7734980620155039,0.6635951301026498,0.14641738988168276,0.23850115584348922,-7.823114897732811,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 35, 'KNN__weights': 'uniform'}"
0.7665939922480621,0.5767646096593465,0.15039897671582295,0.23818232856520793,-8.061579314925503,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}"
0.7690164728682171,0.6067071198334685,0.14740795276234672,0.23617007139605647,-7.977907280352903,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}"
0.769985465116279,0.625061168681635,0.14491890324163934,0.23394911709804764,-7.9444382147126555,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 30, 'KNN__weights': 'uniform'}"
0.7678052325581396,0.5986493195473886,0.14541864667692925,0.23314074913823293,-8.019742619685955,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 35, 'KNN__weights': 'uniform'}"
0.7722868217054263,0.6602530214679747,0.13894354832712372,0.2281114962619518,-7.864949171710762,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 30, 'KNN__weights': 'uniform'}"
0.7671996124031008,0.5972435261824991,0.13844603588931279,0.223739625913539,-8.040659127146915,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 30, 'KNN__weights': 'uniform'}"
0.7701065891472868,0.6372908734279451,0.13247291197227615,0.21791380508375058,-7.940252220777566,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 45, 'KNN__weights': 'uniform'}"
0.7671996124031009,0.606907539784252,0.13396768028318795,0.2177350427350427,-8.040658255492739,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 45, 'KNN__weights': 'uniform'}"
0.7714389534883721,0.6632860654187936,0.127991581702846,0.2133697127690409,-7.894232049714991,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 45, 'KNN__weights': 'uniform'}"
0.7699854651162791,0.64176300159351,0.12848909414065696,0.212469639631054,-7.944435018647346,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}"
0.7719234496124031,0.6832285115303983,0.12300976433229964,0.20702160107773757,-7.877496790516389,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}"
0.7671996124031008,0.6156315159512601,0.12251002089700973,0.20345437823158607,-8.040656027932071,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}"
0.7693798449612403,0.6413252447770631,0.12052145847741857,0.20193574572950612,-7.965351332407377,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 50, 'KNN__weights': 'uniform'}"
0.7664728682170542,0.6085594512195122,0.11753415285307395,0.1959006220150552,-8.065756495468376,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 50, 'KNN__weights': 'uniform'}"
0.769985465116279,0.6713007042405623,0.1110583108374421,0.18936874896165312,-7.944431628881108,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 50, 'KNN__weights': 'uniform'}"
