mean_test_accuracy,mean_test_precision,mean_test_recall,mean_test_f1_score,mean_test_log_loss,params
0.7134205426356589,0.397126881364567,0.3446206932452833,0.3688802287192761,-9.898205490268941,{'var_smoothing': 1e-11}
0.7160852713178295,0.39998850443232836,0.33515605827365413,0.36462271098110843,-9.806165051293327,{'var_smoothing': 1e-10}
0.7280765503875969,0.4059329280648236,0.2534851898950688,0.31205328135152693,-9.391975473141642,{'var_smoothing': 1e-09}
0.7355862403100776,0.37996956869436516,0.133467936847898,0.1966398203245107,-9.132570626423401,{'var_smoothing': 1e-08}
0.7384932170542635,0.3692378483960634,0.10060162565349634,0.15725608989696752,-9.032158490129,{'var_smoothing': 1e-07}
