mean_test_accuracy,mean_test_precision,mean_test_recall,mean_test_f1_score,mean_test_log_loss,params
0.7759205426356589,0.783348179584299,0.985894428046807,0.8730243879244677,-7.739600632565949,{'var_smoothing': 1e-07}
0.7523013565891472,0.8201223588294599,0.8749034701725176,0.8465841599780046,-8.555327958964503,{'var_smoothing': 1e-08}
0.7246850775193798,0.8271257756752269,0.8187890254758017,0.8229086368890116,-9.509147468652484,{'var_smoothing': 1e-09}
0.7135416666666666,0.8291115958974739,0.7978614597861461,0.8131116380371233,-9.894023079801018,{'var_smoothing': 1e-10}
0.7120881782945737,0.8295319577082411,0.7949160116621439,0.8117766849023734,-9.944224111724093,{'var_smoothing': 1e-11}
