mean_test_accuracy,mean_test_precision,mean_test_recall,mean_test_f1_score,mean_test_log_loss,params
0.7841569767441859,0.8007215701706732,0.9635712252098356,0.8746288046176306,-7.455103744301762,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 30, 'KNN__weights': 'distance'}"
0.7837936046511628,0.800411544426523,0.9635712972873622,0.8744436277525658,-7.467654462322236,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 35, 'KNN__weights': 'distance'}"
0.7837936046511628,0.8007360067361416,0.9629512143261292,0.8743754809070468,-7.46765407492038,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 30, 'KNN__weights': 'uniform'}"
0.7846414728682172,0.8039519694783467,0.9579902623261581,0.8742359993913862,-7.438365966991097,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}"
0.7841569767441859,0.8025946832084889,0.9598508715974904,0.8742044795140546,-7.455101419890629,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}"
0.7843992248062016,0.803597688518792,0.9583004119230645,0.8741521136079392,-7.4467333060390075,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}"
0.7842781007751937,0.8039566375137386,0.9573707559851377,0.8739817447631643,-7.450916297609713,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 20, 'KNN__weights': 'uniform'}"
0.783187984496124,0.8009811095090226,0.9614011150393363,0.8738878406991407,-7.488570969783194,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 30, 'KNN__weights': 'distance'}"
0.7830668604651163,0.8014202587306158,0.9603156274889271,0.873699766659569,-7.492753864503439,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}"
0.7824612403100776,0.8011365723547911,0.9598507274424372,0.8733396712342535,-7.513671437319501,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}"
0.7823401162790699,0.8021279848703425,0.9576804731168845,0.8730267802665836,-7.517853654086497,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 20, 'KNN__weights': 'distance'}"
0.781734496124031,0.8019206683914515,0.9570598135354388,0.8726404800069889,-7.538771130052095,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 20, 'KNN__weights': 'distance'}"
0.7813711240310077,0.8022415006994293,0.9558200800781321,0.8723170146516454,-7.5513210732688565,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 20, 'KNN__weights': 'distance'}"
0.7794331395348837,0.8030098253285329,0.9510146713805369,0.8707629609145439,-7.61825523368033,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 15, 'KNN__weights': 'distance'}"
0.7795542635658914,0.8036760087135953,0.9499296162952873,0.8706998357228041,-7.614070983053591,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 15, 'KNN__weights': 'distance'}"
0.7782218992248061,0.8022705107824519,0.9503950208844634,0.8700686929218668,-7.660090573013382,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 15, 'KNN__weights': 'distance'}"
